Date	Time	Latitude(N)	Longitude(E)
2012-08-11	07:00	 61.60283	  22.66650
2012-08-11	11:00	 61.60717	  22.65183
2012-08-11	17:00	 61.60617	  22.65200
2012-08-11	19:00	 61.60700	  22.65233
2012-08-11	21:00	 61.60700	  22.65233
2012-08-12	03:00	 61.60667	  22.65217
2012-08-12	05:00	 61.60517	  22.64933
2012-08-12	07:00	 61.58000	  22.59950
2012-08-12	11:00	 61.59617	  22.63700
2012-08-12	17:00	 61.60117	  22.67267
2012-08-12	19:00	 61.60133	  22.67283
2012-08-12	21:00	 61.60133	  22.67250
2012-08-13	03:00	 61.59933	  22.66700
2012-08-13	05:00	 61.57967	  22.59983
2012-08-13	07:00	 61.57967	  22.60100
2012-08-13	11:00	 61.57267	  22.60783
2012-08-13	19:00	 61.60250	  22.67533
2012-08-13	21:00	3.61	batt drain [2]
2012-08-14	05:00	3.59	batt drain [1]
2012-08-14	07:00	3.59	batt drain [1]
2012-08-14	09:00	 61.55733	  22.57450
2012-08-14	11:00	 61.60367	  22.65283
2012-08-14	13:00	 61.60000	  22.67317
2012-08-14	15:00	 61.59950	  22.67350
2012-08-14	17:00	 61.60167	  22.67433
2012-08-14	19:00	 61.60167	  22.67500
2012-08-14	21:00	 61.60167	  22.67417
2012-08-15	03:00	 61.60233	  22.65750
2012-08-15	05:00	 61.57967	  22.59950
2012-08-15	07:00	 61.60500	  22.64933
2012-08-15	09:00	 61.55500	  22.58700
2012-08-15	11:00	 61.59450	  22.64567
2012-08-15	13:00	 61.59383	  22.62367
2012-08-15	15:00	 61.60533	  22.67700
2012-08-15	17:00	 61.60217	  22.67517
2012-08-15	19:00	 61.60233	  22.67533
2012-08-15	21:00	 61.60267	  22.67550
2012-08-16	03:00	 61.60133	  22.67600
2012-08-16	05:00	 61.59183	  22.61917
2012-08-16	07:00	 61.57967	  22.60133
2012-08-16	09:00	 61.60300	  22.67350
2012-08-16	11:00	 61.60217	  22.67533
2012-08-16	13:00	 61.60250	  22.68150
2012-08-16	15:00	 61.60450	  22.68600
2012-08-16	17:00	 61.60467	  22.68217
2012-08-16	19:00	 61.60433	  22.68233
2012-08-16	21:00	 61.60417	  22.68233
2012-08-17	03:00	 61.60417	  22.68217
2012-08-17	05:00	 61.60200	  22.68050
2012-08-17	07:00	 61.60350	  22.68633
2012-08-17	09:00	 61.59217	  22.70767
2012-08-17	11:00	 61.60417	  22.68367
2012-08-17	13:00	 61.60417	  22.68350
2012-08-17	15:00	 61.60333	  22.68300
2012-08-17	17:00	 61.60400	  22.68317
2012-08-17	19:00	 61.60400	  22.68350
2012-08-17	21:00	 61.60417	  22.68300
2012-08-18	03:00	 61.60383	  22.68300
2012-08-18	05:00	 61.60367	  22.68283
2012-08-18	07:00	 61.58567	  22.60733
2012-08-18	09:00	 61.57983	  22.59933
2012-08-18	11:00	 61.58017	  22.60100
2012-08-18	13:00	 61.60400	  22.68100
2012-08-18	15:00	 61.60600	  22.67833
2012-08-18	17:00	 61.60467	  22.68317
2012-08-18	19:00	 61.60500	  22.68233
2012-08-18	21:00	 61.60517	  22.68350
2012-08-19	03:00	 61.60500	  22.68217
2012-08-19	05:00	 61.60450	  22.67883
2012-08-19	07:00	 61.60450	  22.68133
2012-08-19	09:00	 61.60567	  22.67617
2012-08-19	11:00	 61.60500	  22.68350
2012-08-19	13:00	 61.60433	  22.68300
2012-08-19	19:00	 61.60350	  22.68417
2012-08-19	21:00	 61.60483	  22.68683
2012-08-20	03:00	 61.60467	  22.68667
2012-08-20	05:00	3.61	batt drain [2]
2012-08-20	07:00	3.61	batt drain [2]
2012-08-20	09:00	 61.59983	  22.66617
2012-08-20	11:00	 61.60550	  22.67717
2012-08-20	13:00	 61.58017	  22.59967
2012-08-20	19:00	 61.59067	  22.63183
2012-08-20	21:00	 61.59067	  22.63167
2012-08-21	03:00	 61.59067	  22.63183
2012-08-21	05:00	 61.59750	  22.66000
2012-08-21	07:00	 61.59583	  22.65017
2012-08-21	09:00	 61.58050	  22.59983
2012-08-21	11:00	 61.57950	  22.60417
2012-08-21	13:00	 61.60383	  22.68100
2012-08-21	19:00	 61.60250	  22.68067
2012-08-21	21:00	 61.60233	  22.68083
2012-08-22	03:00	 61.60233	  22.68083
2012-08-22	05:00	 61.60217	  22.68050
2012-08-22	07:00	 61.60133	  22.68267
2012-08-22	09:00	 61.60167	  22.68183
2012-08-22	11:00	 61.60167	  22.68017
2012-08-22	13:00	 61.60650	  22.65083
2012-08-23	07:00	3.58	batt drain [1]
2012-08-23	09:00	 60.97333	  23.22117
2012-08-23	11:00	 60.31850	  23.79633
2012-08-23	13:00	 59.63833	  25.17817
2012-08-23	15:00	 59.51850	  25.52750
2012-08-24	07:00	 59.41450	  25.61233
2012-08-24	09:00	 58.91333	  26.11000
2012-08-24	11:00	 58.34583	  26.76367
2012-08-24	13:00	 57.93550	  27.21533
2012-08-24	15:00	 57.93333	  27.21150
2012-08-25	07:00	 57.91150	  27.22183
2012-08-25	09:00	 57.47817	  27.44600
2012-08-25	11:00	 56.90417	  27.55267
2012-08-25	13:00	 56.43083	  27.79133
2012-08-25	15:00	 56.39983	  27.81817
2012-08-26	07:00	 56.27517	  27.85900
2012-08-26	15:00	 55.19850	  28.17583
2012-08-26	19:00	 55.19200	  28.18950
2012-08-27	05:00	 55.19417	  28.17467
2012-08-27	07:00	 55.19283	  28.18200
2012-08-27	15:00	 54.37633	  28.24300
2012-08-27	19:00	 54.37467	  28.24383
2012-08-28	05:00	 54.36817	  28.23200
2012-08-28	07:00	 53.66400	  28.24250
2012-08-28	19:00	 48.49033	  28.48883
2012-08-29	05:00	 48.48583	  28.50033
2012-08-29	07:00	 47.64600	  28.88683
2012-08-29	19:00	 43.83150	  27.81683
2012-08-30	05:00	 43.82917	  27.81883
2012-08-30	07:00	 43.62867	  27.59550
2012-08-30	19:00	 41.45933	  27.77550
2012-08-31	05:00	 41.45933	  27.77550
2012-08-31	07:00	 41.18033	  27.79950
2012-09-01	06:00	 40.12367	  29.13967
2012-09-01	10:00	 39.18417	  29.92517
2012-09-01	14:00	 38.06650	  31.12750
2012-09-01	18:00	 37.25450	  31.19450
2012-09-01	22:00	 37.26800	  31.25183
2012-09-02	06:00	 36.82867	  31.53933
2012-09-02	10:00	 36.55950	  32.51817
2012-09-02	14:00	 36.51850	  33.95750
2012-09-02	18:00	 36.73300	  34.07350
2012-09-02	22:00	 36.73300	  34.07350
2012-09-03	06:00	 36.75283	  34.12183
2012-09-03	10:00	 36.79650	  35.66767
2012-09-03	14:00	 36.48183	  36.66150
2012-09-03	18:00	 36.49000	  36.67133
2012-09-03	22:00	 36.49083	  36.67733
2012-09-04	06:00	 36.41167	  36.57617
2012-09-04	10:00	 35.44183	  36.32317
2012-09-04	14:00	 34.36033	  36.44850
2012-09-04	18:00	 33.74000	  35.91817
2012-09-04	22:00	 33.74117	  35.91983
2012-09-05	06:00	 33.64467	  35.86067
2012-09-05	10:00	 32.67133	  35.45150
2012-09-05	14:00	 31.16900	  34.94183
2012-09-05	18:00	 30.40267	  34.81250
2012-09-05	22:00	 30.40017	  34.81633
2012-09-06	06:00	 30.37517	  34.79333
2012-09-06	10:00	 29.44717	  33.73250
2012-09-06	14:00	 27.91250	  33.53550
2012-09-06	18:00	 27.21567	  33.34950
2012-09-06	22:00	 27.21567	  33.34950
2012-09-07	06:00	 27.20533	  33.32150
2012-09-07	10:00	 26.43700	  32.63900
2012-09-07	14:00	 25.32283	  32.36283
2012-09-07	18:00	 24.44117	  32.25033
2012-09-07	22:00	 24.44100	  32.25050
2012-09-08	06:00	 24.28750	  32.32133
2012-09-08	10:00	 23.02283	  32.21633
2012-09-08	14:00	 21.97633	  31.88617
2012-09-08	18:00	 21.18333	  31.97817
2012-09-08	22:00	 21.18333	  31.97817
2012-09-09	06:00	 21.16817	  31.96233
2012-09-09	10:00	 19.97667	  31.36667
2012-09-09	14:00	 18.40967	  30.87600
2012-09-09	18:00	 18.18000	  30.75433
2012-09-09	22:00	 18.18000	  30.75433
2012-09-10	06:00	 18.18517	  30.75383
2012-09-10	10:00	 16.83717	  29.93983
2012-09-10	14:00	 15.63117	  28.71450
2012-09-10	18:00	 14.70933	  27.99833
2012-09-10	22:00	 14.70950	  27.99817
2012-09-11	06:00	 14.67683	  27.99550
2012-09-11	10:00	 13.82900	  27.72800
2012-09-11	15:00	 13.10900	  26.93150
2012-09-11	18:00	 13.10250	  26.91283
2012-09-11	22:00	 13.09933	  26.90950
2012-09-12	06:00	 13.07833	  26.90100
2012-09-12	10:00	 12.27300	  26.56050
2012-09-12	15:00	 11.57100	  25.51283
2012-09-12	18:00	 11.35400	  25.11000
2012-09-12	22:00	 11.35417	  25.10900
2012-09-13	06:00	 11.35300	  25.10650
2012-09-13	10:00	 10.65933	  24.86150
2012-09-13	15:00	 10.13717	  24.13867
2012-09-13	18:00	  9.76700	  23.97700
2012-09-13	22:00	  9.77050	  23.98117
2012-09-14	06:00	  9.77267	  23.98017
2012-09-14	10:00	  9.50600	  23.93933
2012-09-14	15:00	  8.91233	  23.71133
2012-09-14	18:00	  8.54500	  23.64933
2012-09-14	22:00	  8.54483	  23.64950
2012-09-15	06:00	  8.54500	  23.64933
2012-09-15	10:00	  8.06017	  23.24367
2012-09-15	15:00	  7.48867	  22.28967
2012-09-15	19:00	  7.30317	  22.08033
2012-09-15	23:00	  7.29883	  22.08283
2012-09-16	07:00	  7.29867	  22.08300
2012-09-16	11:00	  7.31583	  21.55833
2012-09-16	15:00	  7.37250	  20.76600
2012-09-16	19:00	  7.32700	  20.65233
2012-09-16	23:00	  7.32717	  20.65250
2012-09-17	07:00	  7.30067	  20.63233
2012-09-17	11:00	  6.91233	  19.80500
2012-09-17	15:00	  6.43317	  19.03567
2012-09-17	19:00	  6.30300	  18.77133
2012-09-17	23:00	  6.30050	  18.76867
2012-09-18	07:00	  6.29967	  18.76933
2012-09-18	11:00	  5.92317	  18.28083
2012-09-18	15:00	  5.20150	  17.33500
2012-09-18	19:00	  5.09750	  17.13750
2012-09-18	23:00	  5.09850	  17.13750
2012-09-19	07:00	  5.09433	  17.12467
2012-09-19	11:00	  4.39100	  16.49950
2012-09-19	15:00	  4.06100	  15.96350
2012-09-19	19:00	  4.02750	  15.92167
2012-09-19	23:00	  4.02783	  15.92067
2012-09-20	07:00	  4.02667	  15.91850
2012-09-20	11:00	  3.62217	  15.31167
2012-09-20	15:00	  2.99917	  14.51133
2012-09-20	19:00	  2.80983	  14.34450
2012-09-20	23:00	  2.81200	  14.32883
2012-09-21	07:00	  2.79467	  14.31567
2012-09-21	11:00	  2.32167	  14.05317
2012-09-21	15:00	  2.02717	  13.49783
2012-09-21	19:00	  2.02783	  13.49417
2012-09-21	23:00	  2.02650	  13.49450
2012-09-22	07:00	  2.03217	  13.49417
2012-09-22	11:00	  2.05667	  13.38733
2012-09-22	15:00	  2.06850	  13.25200
2012-09-22	19:00	  2.05750	  13.25567
2012-09-22	23:00	  2.05767	  13.25533
2012-09-23	07:00	  2.04633	  13.25467
2012-09-23	11:00	  1.76550	  13.11633
2012-09-23	15:00	  1.74450	  13.09450
2012-09-23	19:00	  1.74700	  13.09400
2012-09-23	23:00	  1.74650	  13.09433
2012-09-24	07:00	  1.74267	  13.09050
2012-09-24	11:00	  1.74017	  13.09083
2012-09-24	15:00	  1.74400	  13.09717
2012-09-24	19:00	  1.74683	  13.09383
2012-09-24	23:00	  1.74683	  13.09417
2012-09-25	07:00	  1.74933	  13.09333
2012-09-25	11:00	  1.74817	  13.08867
2012-09-25	15:00	  1.74567	  13.09333
2012-09-25	19:00	  1.74683	  13.09400
2012-09-25	23:00	  1.74683	  13.09417
2012-09-26	07:00	  1.74533	  13.09717
2012-09-26	11:00	  1.74450	  13.09950
2012-09-26	19:00	3.61	batt drain [1]
2012-09-26	23:00	3.65	low volt
2012-09-27	07:00	3.65	low volt
2012-09-27	11:00	3.65	low volt
2012-09-27	19:00	3.65	low volt
2012-09-27	23:00	3.65	low volt
2012-09-28	07:00	3.66	low volt
2012-09-28	11:00	3.66	low volt
2012-09-28	19:00	3.66	low volt
2012-09-28	23:00	3.66	low volt
2012-09-29	07:00	3.65	low volt
2012-09-29	11:00	3.65	low volt
2012-09-29	19:00	3.65	low volt
2012-09-29	23:00	3.65	low volt
2012-09-30	07:00	3.65	low volt
2012-09-30	11:00	3.65	low volt
2012-09-30	19:00	3.65	low volt
2012-09-30	23:00	3.63	low volt
2012-10-01	07:00	3.56	low volt
2012-10-01	15:00	3.68	low volt
2012-10-01	19:00	3.56	low volt
2012-10-01	23:00	3.56	low volt
2012-10-02	07:00	3.54	low volt
2012-10-02	15:00	3.54	low volt
2012-10-02	19:00	3.54	low volt
2012-10-02	23:00	3.53	low volt
2012-10-03	07:00	3.53	low volt
2012-10-03	15:00	3.53	low volt
2012-10-03	19:00	3.51	low volt
2012-10-03	23:00	3.51	low volt
2012-10-04	07:00	3.51	low volt
2012-10-04	15:00	3.72	low volt
2012-10-04	19:00	3.70	low volt
2012-10-04	23:00	3.70	low volt
2012-10-05	07:00	3.70	low volt
2012-10-05	15:00	3.70	low volt
2012-10-05	19:00	3.72	low volt
2012-10-05	23:00	3.70	low volt
2012-10-06	07:00	3.56	low volt
2012-10-06	23:00	3.54	low volt
2012-10-07	07:00	3.53	low volt
2012-10-07	23:00	3.61	batt drain [2]
2012-10-08	07:00	3.70	low volt
2012-10-08	23:00	3.70	low volt
2012-10-09	07:00	3.70	low volt
2012-10-09	23:00	3.70	low volt
2012-10-10	07:00	3.70	low volt
2012-10-10	23:00	3.70	low volt
2012-10-11	07:00	3.70	low volt
2012-10-11	19:00	3.54	low volt
2012-10-12	07:00	3.54	low volt
2012-10-12	19:00	3.68	low volt
2012-10-13	07:00	3.68	low volt
2012-10-13	19:00	3.70	low volt
2012-10-14	07:00	3.70	low volt
2012-10-14	19:00	3.70	low volt
2012-10-15	07:00	3.68	low volt
2012-10-15	19:00	3.70	low volt
2012-10-16	07:00	3.70	low volt
2012-10-16	11:00	3.72	low volt
2012-10-16	15:00	3.56	low volt
2012-10-16	19:00	3.56	low volt
2012-10-16	23:00	3.54	low volt
2012-10-17	07:00	3.54	low volt
2012-10-17	11:00	3.66	low volt
2012-10-17	15:00	3.66	low volt
2012-10-17	19:00	3.66	low volt
2012-10-17	23:00	3.66	low volt
2012-10-18	07:00	3.66	low volt
2012-10-18	11:00	3.72	low volt
2012-10-18	15:00	3.72	low volt
2012-10-18	19:00	3.72	low volt
2012-10-18	23:00	3.72	low volt
2012-10-19	07:00	3.72	low volt
2012-10-19	11:00	3.72	low volt
2012-10-19	15:00	3.72	low volt
2012-10-19	19:00	3.72	low volt
2012-10-19	23:00	3.72	low volt
2012-10-20	07:00	3.72	low volt
2012-10-20	11:00	3.72	low volt
2012-10-20	15:00	  1.74283	  13.09950
2012-10-20	19:00	3.61	batt drain [2]
2012-10-20	23:00	3.56	batt drain [1]
2012-10-22	23:00	3.54	low volt
2012-10-23	05:00	3.54	low volt
2012-10-23	23:00	3.53	low volt
2012-10-24	05:00	3.53	low volt
2012-10-24	23:00	3.51	low volt
2012-10-25	05:00	3.50	low volt
2012-10-25	23:00	3.48	low volt
2012-10-26	05:00	3.48	low volt
2012-10-26	23:00	3.70	low volt
2012-10-27	05:00	3.70	low volt
2012-10-28	23:00	3.70	low volt
2012-10-29	05:00	3.70	low volt
2012-10-29	07:00	3.70	low volt
2012-10-29	09:00	3.70	low volt
2012-10-29	23:00	3.70	low volt
2012-10-30	05:00	3.68	low volt
2012-10-30	07:00	3.68	low volt
2012-10-30	09:00	3.70	low volt
2012-10-30	23:00	3.54	low volt
2012-10-31	05:00	3.54	low volt
2012-10-31	07:00	3.53	low volt
2012-10-31	09:00	3.53	low volt
2012-10-31	23:00	3.53	low volt
2012-11-01	05:00	3.51	low volt
2012-11-01	07:00	3.51	low volt
2012-11-01	09:00	3.51	low volt
2012-11-01	23:00	3.50	low volt
2012-11-02	05:00	3.50	low volt
2012-11-02	07:00	3.48	low volt
2012-11-02	09:00	3.63	low volt
2012-11-09	05:00	3.54	low volt
2012-11-09	07:00	3.54	low volt
2012-11-09	09:00	3.54	low volt
2012-11-09	13:00	3.54	low volt
2012-11-09	15:00	3.54	low volt
2012-11-09	17:00	3.54	low volt
2012-11-09	21:00	3.53	low volt
2012-11-10	05:00	3.53	low volt
2012-11-10	07:00	3.53	low volt
2012-11-10	09:00	3.53	low volt
2012-11-10	13:00	3.51	low volt
2012-11-10	15:00	3.51	low volt
2012-11-10	17:00	3.51	low volt
2012-11-10	21:00	3.51	low volt
2012-11-11	05:00	3.50	low volt
2012-11-11	07:00	3.51	low volt
2012-11-11	09:00	3.50	low volt
2012-11-11	13:00	3.50	low volt
2012-11-11	15:00	3.50	low volt
2012-11-11	17:00	3.50	low volt
2012-11-11	21:00	3.48	low volt
2012-11-12	05:00	3.48	low volt
2012-11-12	07:00	3.50	low volt
2012-11-12	09:00	3.51	low volt
2012-11-12	13:00	3.51	low volt
2012-11-12	15:00	3.61	low volt
2012-11-12	17:00	3.66	low volt
2012-11-12	21:00	3.66	low volt
2012-11-13	05:00	3.65	low volt
2012-11-13	07:00	3.65	low volt
2012-11-13	09:00	3.70	low volt
2012-11-13	13:00	3.70	low volt
2012-11-13	15:00	3.70	low volt
2012-11-13	17:00	3.70	low volt
2012-11-13	21:00	3.70	low volt
2013-03-13	06:00	3.51	low volt
2013-03-13	08:00	3.51	low volt
2013-03-13	12:00	3.51	low volt
2013-03-13	14:00	3.50	low volt
2013-03-13	18:00	3.50	low volt
2013-03-13	20:00	3.50	low volt
2013-03-13	22:00	3.50	low volt
2013-03-14	06:00	3.48	low volt
2013-03-14	08:00	3.48	low volt
2013-03-14	12:00	3.46	low volt
2013-03-14	14:00	3.46	low volt
2013-03-14	18:00	3.46	low volt
2013-03-14	20:00	3.46	low volt
2013-03-14	22:00	3.46	low volt
2013-03-15	06:00	3.45	low volt
2013-03-15	08:00	3.45	low volt
2013-03-15	12:00	3.43	low volt
2013-03-15	14:00	3.53	low volt
2013-03-15	18:00	3.53	low volt
2013-03-15	20:00	3.53	low volt
2013-03-15	22:00	3.53	low volt
2013-03-16	06:00	3.51	low volt
2013-03-16	08:00	3.51	low volt
2013-03-16	12:00	3.66	low volt
2013-03-16	14:00	3.66	low volt
2013-03-16	18:00	3.66	low volt
2013-03-16	20:00	3.66	low volt
2013-03-16	22:00	3.66	low volt
2013-03-17	06:00	3.66	low volt
2013-03-17	08:00	3.65	low volt
2013-03-17	12:00	3.65	low volt
2013-03-17	14:00	3.65	low volt
2013-03-17	18:00	3.65	low volt
2013-03-17	20:00	3.65	low volt
2013-03-17	22:00	3.65	low volt
2013-03-19	14:00	3.54	low volt
2013-03-19	16:00	3.54	low volt
2013-03-19	20:00	3.54	low volt
2013-03-19	22:00	3.54	low volt
2013-03-20	14:00	3.53	low volt
2013-03-20	16:00	3.53	low volt
2013-03-20	20:00	3.53	low volt
2013-03-20	22:00	3.51	low volt
2013-03-21	14:00	3.51	low volt
2013-03-21	16:00	3.51	low volt
2013-03-21	20:00	3.51	low volt
2013-03-21	22:00	3.51	low volt
2013-03-22	14:00	3.58	low volt
2013-03-22	16:00	3.58	low volt
2013-03-22	20:00	3.56	low volt
2013-03-22	22:00	3.56	low volt
2013-03-23	14:00	3.54	low volt
2013-03-23	16:00	3.70	low volt
2013-03-23	20:00	3.70	low volt
2013-03-23	22:00	3.70	low volt
2013-04-10	00:00	3.54	low volt
2013-04-10	08:00	3.54	low volt
2013-04-10	10:00	3.54	low volt
2013-04-10	12:00	3.54	low volt
2013-04-10	14:00	3.53	low volt
2013-04-10	16:00	3.53	low volt
2013-04-10	18:00	3.53	low volt
2013-04-10	22:00	3.53	low volt
2013-04-11	00:00	3.53	low volt
2013-04-11	08:00	3.51	low volt
2013-04-11	10:00	3.51	low volt
2013-04-11	12:00	3.51	low volt
2013-04-11	14:00	3.51	low volt
2013-04-11	16:00	3.51	low volt
2013-04-11	18:00	3.51	low volt
2013-04-11	22:00	3.54	low volt
2013-04-12	00:00	3.54	low volt
2013-04-12	08:00	3.53	low volt
2013-04-12	10:00	3.53	low volt
2013-04-12	12:00	3.56	low volt
2013-04-13	11:00	  2.31200	  12.98900
2013-04-13	13:00	  2.71233	  12.97650
2013-04-13	15:00	  2.71217	  12.98067
2013-04-13	17:00	  2.71517	  12.97867
2013-04-13	21:00	  2.71467	  12.97900
2013-04-13	23:00	  2.71467	  12.97900
2013-04-14	07:00	  2.71400	  12.97867
2013-04-14	09:00	  2.81850	  13.09517
2013-04-14	11:00	  2.97350	  13.04567
2013-04-14	13:00	  2.97133	  13.04783
2013-04-14	15:00	  2.97350	  13.04850
2013-04-14	17:00	  2.97467	  13.04783
2013-04-14	21:00	  2.97467	  13.04783
2013-04-14	23:00	  2.97483	  13.04767
2013-04-15	07:00	  2.97950	  13.05083
2013-04-15	11:00	  3.35617	  13.28967
2013-04-15	15:00	  3.64267	  13.51533
2013-04-15	19:00	  3.64133	  13.51733
2013-04-15	23:00	  3.64117	  13.51667
2013-04-16	07:00	  3.64450	  13.51750
2013-04-16	11:00	  3.75350	  13.78400
2013-04-16	15:00	  3.76033	  13.78700
2013-04-16	19:00	  3.76483	  13.78600
2013-04-16	23:00	  3.76450	  13.78600
2013-04-17	07:00	  3.76450	  13.78383
2013-04-17	11:00	  4.11150	  14.15400
2013-04-17	15:00	  4.19950	  14.23517
2013-04-17	19:00	  4.19817	  14.23567
2013-04-17	23:00	  4.19850	  14.23667
2013-04-18	07:00	  4.19883	  14.23633
2013-04-18	11:00	  4.20017	  14.24150
2013-04-18	15:00	  4.21267	  14.26483
2013-04-18	19:00	  4.21567	  14.26883
2013-04-18	23:00	  4.21550	  14.26883
2013-04-19	07:00	  4.21833	  14.27117
2013-04-19	11:00	  4.58383	  14.67100
2013-04-19	15:00	  4.58683	  14.66783
2013-04-19	19:00	  4.58950	  14.67017
2013-04-19	23:00	  4.58900	  14.67017
